ID;score
255943;0.14470884
255944;0.27586085
255945;0.30120966
255946;0.16199964
255947;0.036060367
255948;0.20034403
255949;0.27316093
255950;0.40466818
255951;0.13261549
255952;0.053492915
255953;0.108653195
255954;0.24634688
255955;0.1034357
255956;0.0695502
255957;0.112762935
255958;0.15563087
255959;0.27619007
255960;0.24796154
255961;0.45322034
255962;0.056740016
255963;0.45044208
255964;0.068566985
255965;0.15043707
255966;0.082507096
255967;0.09800821
255968;0.13816172
255969;0.25582623
255970;0.027604636
255971;0.13220157
255972;0.28731862
255973;0.105918825
255974;0.11401246
255975;0.15550536
255976;0.11970171
255977;0.046472922
255978;0.35094595
255979;0.1365897
255980;0.262969
255981;0.1309057
255982;0.15277342
255983;0.30282405
255984;0.25838268
255985;0.08124073
255986;0.25338188
255987;0.13879433
255988;0.13667075
255989;0.13000757
255990;0.09565518
255991;0.050810028
255992;0.084765956
255993;0.16229266
255994;0.17761862
255995;0.19812432
255996;0.14596495
255997;0.17605953
255998;0.058740225
255999;0.2399366
256000;0.27160174
256001;0.078114435
256002;0.48095995
256003;0.3187097
256004;0.25739032
256005;0.24024382
256006;0.07792062
256007;0.21348235
256008;0.27461678
256009;0.04254003
256010;0.054626334
256011;0.20381667
256012;0.09122212
256013;0.1502062
256014;0.1304997
256015;0.064068064
256016;0.0808977
256017;0.10177399
256018;0.11048542
256019;0.31876355
256020;0.055700883
256021;0.12138665
256022;0.20532446
256023;0.16374446
256024;0.09011516
256025;0.12096883
256026;0.39490178
256027;0.08701243
256028;0.03444788
256029;0.05883891
256030;0.0737525
256031;0.18694657
256032;0.09714084
256033;0.06678725
256034;0.05961494
256035;0.22154878
256036;0.07669479
256037;0.097242616
256038;0.24945249
256039;0.067724586
256040;0.09008642
256041;0.29134926
256042;0.12793931
256043;0.17113346
256044;0.1140099
256045;0.08213995
256046;0.13162534
256047;0.08339591
256048;0.29187885
256049;0.06476136
256050;0.14195658
256051;0.05886548
256052;0.058109496
256053;0.15866677
256054;0.0725667
256055;0.20307745
256056;0.12410163
256057;0.06653551
256058;0.09820758
256059;0.14521745
256060;0.13898039
256061;0.17603856
256062;0.23296061
256063;0.064001076
256064;0.1963999
256065;0.15247709
256066;0.44201684
256067;0.13642803
256068;0.17927569
256069;0.044291306
256070;0.14664169
256071;0.32595876
256072;0.10670989
256073;0.51510894
256074;0.18316676
256075;0.09445965
256076;0.029357437
256077;0.2923399
256078;0.14579888
256079;0.17530125
256080;0.21685426
256081;0.1449549
256082;0.15104197
256083;0.13431346
256084;0.14344892
256085;0.09171942
256086;0.08721933
256087;0.19408742
256088;0.29232514
256089;0.1577099
256090;0.26622903
256091;0.11479933
256092;0.15296952
256093;0.0689563
256094;0.078551285
256095;0.09882018
256096;0.20976037
256097;0.18000562
256098;0.103158996
256099;0.09949184
256100;0.16009617
256101;0.043087367
256102;0.11540054
256103;0.3599667
256104;0.18820836
256105;0.1004829
256106;0.13905436
256107;0.12824674
256108;0.120381184
256109;0.24756318
256110;0.4497123
256111;0.3496863
256112;0.16011557
256113;0.06640533
256114;0.20220791
256115;0.11006221
256116;0.086311445
256117;0.31327328
256118;0.37825269
256119;0.090336606
256120;0.07558049
256121;0.1914983
256122;0.117521755
256123;0.121456616
256124;0.12845497
256125;0.3499552
256126;0.08969101
256127;0.10512014
256128;0.15796246
256129;0.377819
256130;0.07978063
256131;0.032138597
256132;0.0372847
256133;0.23216797
256134;0.033696085
256135;0.0947652
256136;0.07485859
256137;0.1217312
256138;0.0887685
256139;0.5717286
256140;0.14215659
256141;0.28621978
256142;0.10195054
256143;0.20552589
256144;0.09546881
256145;0.30611908
256146;0.1518399
256147;0.16060668
256148;0.06063744
256149;0.060549323
256150;0.03227771
256151;0.23382828
256152;0.23272102
256153;0.24078897
256154;0.1829069
256155;0.106959045
256156;0.25671038
256157;0.067413874
256158;0.20192568
256159;0.17609346
256160;0.24463989
256161;0.1617759
256162;0.05283688
256163;0.1714401
256164;0.09328217
256165;0.1502917
256166;0.27477962
256167;0.104354784
256168;0.18158156
256169;0.09661087
256170;0.14513524
256171;0.21595767
256172;0.05113013
256173;0.13910383
256174;0.0784537
256175;0.113085225
256176;0.4435459
256177;0.20503637
256178;0.19998501
256179;0.09146185
256180;0.09913037
256181;0.076076716
256182;0.045565784
256183;0.22825359
256184;0.06874662
256185;0.08467298
256186;0.11114847
256187;0.027781744
256188;0.236388
256189;0.03656677
256190;0.058961075
256191;0.16738832
256192;0.1651301
256193;0.16070448
256194;0.1023197
256195;0.12106288
256196;0.041089952
256197;0.35329542
256198;0.25463206
256199;0.5337577
256200;0.09266207
256201;0.13914375
256202;0.18656115
256203;0.081465356
256204;0.06368338
256205;0.12180161
256206;0.123849556
256207;0.24332802
256208;0.21887814
256209;0.23346218
256210;0.0787521
256211;0.08287235
256212;0.27221957
256213;0.21733785
256214;0.14979328
256215;0.09904547
256216;0.03281452
256217;0.28643057
256218;0.017270507
256219;0.04192155
256220;0.0656071
256221;0.07854352
256222;0.42280957
256223;0.09491758
256224;0.23888502
256225;0.1773747
256226;0.316735
256227;0.054996915
256228;0.08843208
256229;0.2670294
256230;0.1657232
256231;0.07362994
256232;0.09104932
256233;0.05976075
256234;0.12598668
256235;0.09547822
256236;0.059413027
256237;0.19869293
256238;0.10722814
256239;0.21955277
256240;0.11578584
256241;0.3454754
256242;0.28423867
256243;0.16274461
256244;0.13869767
256245;0.062010188
256246;0.13605027
256247;0.17234522
256248;0.17562376
256249;0.26556826
256250;0.21226737
256251;0.14215577
256252;0.19434975
256253;0.094556406
256254;0.068952866
256255;0.16632135
256256;0.14672211
256257;0.117799185
256258;0.20458016
256259;0.04994971
256260;0.23849851
256261;0.2148568
256262;0.10840227
256263;0.07069277
256264;0.27568948
256265;0.13045293
256266;0.205548
256267;0.4126767
256268;0.2098419
256269;0.2348061
256270;0.09816703
256271;0.03966495
256272;0.11375208
256273;0.19800486
256274;0.15979397
256275;0.116477616
256276;0.27815703
256277;0.10346193
256278;0.117138
256279;0.3504024
256280;0.06570565
256281;0.23823303
256282;0.28718397
256283;0.1914871
256284;0.06745878
256285;0.19410726
256286;0.3839839
256287;0.2669332
256288;0.24399555
256289;0.3333074
256290;0.1064526
256291;0.121346235
256292;0.15204038
256293;0.10634796
256294;0.10474707
256295;0.16912042
256296;0.112997636
256297;0.2373337
256298;0.25520456
256299;0.09138739
256300;0.14200033
256301;0.061185747
256302;0.099058084
256303;0.078437
256304;0.1517899
256305;0.08422727
256306;0.05872705
256307;0.14391279
256308;0.642522
256309;0.10394909
256310;0.11955219
256311;0.066545315
256312;0.3192512
256313;0.1790336
256314;0.14688393
256315;0.06812527
256316;0.09195843
256317;0.23332083
256318;0.11953248
256319;0.15499364
256320;0.051632985
256321;0.079591796
256322;0.06929286
256323;0.0825232
256324;0.27975044
256325;0.04879329
256326;0.08417094
256327;0.09366255
256328;0.10490979
256329;0.15032057
256330;0.015602905
256331;0.218737
256332;0.08521561
256333;0.34194544
256334;0.24716704
256335;0.16682552
256336;0.17458872
256337;0.17957163
256338;0.28673223
256339;0.13328327
256340;0.19794871
256341;0.17327435
256342;0.21936338
256343;0.10558889
256344;0.20776837
256345;0.07028662
256346;0.22583202
256347;0.10670428
256348;0.124661915
256349;0.18965153
256350;0.17603652
256351;0.33188006
256352;0.029092306
256353;0.061107595
256354;0.13986698
256355;0.38925043
256356;0.052270185
256357;0.17606795
256358;0.14755456
256359;0.057365604
256360;0.12121453
256361;0.044241022
256362;0.4258155
256363;0.08460721
256364;0.17846464
256365;0.072840706
256366;0.068722956
256367;0.1707202
256368;0.06479088
256369;0.06690002
256370;0.057830624
256371;0.25441545
256372;0.1475736
256373;0.33262107
256374;0.040708136
256375;0.047208063
256376;0.0701133
256377;0.1803292
256378;0.16742411
256379;0.114538625
256380;0.073794045
256381;0.1880168
256382;0.062677495
256383;0.06914759
256384;0.123761065
256385;0.041277424
256386;0.036641136
256387;0.10250703
256388;0.11417198
256389;0.0778641
256390;0.07160236
256391;0.15136372
256392;0.037219904
256393;0.13378428
256394;0.09493594
256395;0.11691823
256396;0.022045968
256397;0.19352946
256398;0.1254821
256399;0.027672417
256400;0.06939476
256401;0.086378664
256402;0.07924502
256403;0.068660684
256404;0.17366363
256405;0.07624107
256406;0.061438706
256407;0.08815846
256408;0.08777349
256409;0.2243741
256410;0.2697484
256411;0.16489068
256412;0.2834416
256413;0.23837002
256414;0.08712794
256415;0.100149676
256416;0.08976347
256417;0.06887113
256418;0.13103646
256419;0.16235995
256420;0.089241095
256421;0.07752748
256422;0.22699466
256423;0.328795
256424;0.19927855
256425;0.04094778
256426;0.08281735
256427;0.120535426
256428;0.29654616
256429;0.11275891
256430;0.08376679
256431;0.28593647
256432;0.121476315
256433;0.071671866
256434;0.120640166
256435;0.21748218
256436;0.23159203
256437;0.13122268
256438;0.38151637
256439;0.4322449
256440;0.22315115
256441;0.15686177
256442;0.24083379
256443;0.1969655
256444;0.12874392
256445;0.057858948
256446;0.20537521
256447;0.07828561
256448;0.098305225
256449;0.1044434
256450;0.055428684
256451;0.1284973
256452;0.09053823
256453;0.3664749
256454;0.19858629
256455;0.3473496
256456;0.1502254
256457;0.26837248
256458;0.26369268
256459;0.07241968
256460;0.028796708
256461;0.24542509
256462;0.06589926
256463;0.11241496
256464;0.06919063
256465;0.28545752
256466;0.19787794
256467;0.09661848
256468;0.13526884
256469;0.043356236
256470;0.14116919
256471;0.15979318
256472;0.119161546
256473;0.25501126
256474;0.111714594
256475;0.1613179
256476;0.20573407
256477;0.10620236
256478;0.22459781
256479;0.108141944
256480;0.30658233
256481;0.42672843
256482;0.039121084
256483;0.18913016
256484;0.10307791
256485;0.13512117
256486;0.34143817
256487;0.07314815
256488;0.16514233
256489;0.04579874
256490;0.19142413
256491;0.08387835
256492;0.20798002
256493;0.12242048
256494;0.09764574
256495;0.20504956
256496;0.11832489
256497;0.13444063
256498;0.10885875
256499;0.042563293
256500;0.23423119
256501;0.05696637
256502;0.076096885
256503;0.11177042
256504;0.25578564
256505;0.45048252
256506;0.107314676
256507;0.13138655
256508;0.3271446
256509;0.07617495
256510;0.17429888
256511;0.085167065
256512;0.2284288
256513;0.07811767
256514;0.10234529
256515;0.047794897
256516;0.100129485
256517;0.314415
256518;0.052651446
256519;0.29842344
256520;0.1224261
256521;0.094424985
256522;0.07977509
256523;0.20339172
256524;0.27856925
256525;0.096929416
256526;0.17293566
256527;0.11382565
256528;0.07729002
256529;0.3638253
256530;0.12353013
256531;0.28753257
256532;0.10568712
256533;0.23896012
256534;0.44268966
256535;0.16575447
256536;0.29269937
256537;0.108534075
256538;0.44157746
256539;0.39745733
256540;0.12918968
256541;0.18429777
256542;0.4665712
256543;0.2685859
256544;0.076095544
256545;0.094362035
256546;0.099420786
256547;0.16260897
256548;0.3419333
256549;0.058238115
256550;0.20413052
256551;0.082030654
256552;0.07345187
256553;0.065952525
256554;0.16028479
256555;0.13576366
256556;0.06729439
256557;0.32720554
256558;0.09134139
256559;0.14679939
256560;0.19721173
256561;0.12002499
256562;0.0893077
256563;0.36680102
256564;0.20250681
256565;0.39286172
256566;0.05543128
256567;0.2539431
256568;0.075755686
256569;0.03930264
256570;0.106577985
256571;0.11407599
256572;0.0796379
256573;0.12534061
256574;0.32097775
256575;0.07214463
256576;0.18108487
256577;0.12932524
256578;0.13728815
256579;0.117433876
256580;0.45474854
256581;0.17238119
256582;0.095334254
256583;0.09893462
256584;0.111891195
256585;0.19710065
256586;0.13274513
256587;0.14264092
256588;0.05474886
256589;0.066297986
256590;0.10985122
256591;0.17640528
256592;0.14352737
256593;0.122692674
256594;0.09866383
256595;0.065524176
256596;0.048633654
256597;0.30117324
256598;0.055675294
256599;0.28407547
256600;0.06918337
256601;0.07016925
256602;0.048190244
256603;0.19052246
256604;0.14408563
256605;0.10292559
256606;0.07290859
256607;0.16001315
256608;0.1575367
256609;0.24028921
256610;0.04471786
256611;0.07210359
256612;0.06594613
256613;0.25307325
256614;0.33237186
256615;0.15865418
256616;0.05428878
256617;0.2298898
256618;0.17848234
256619;0.047429923
256620;0.16764027
256621;0.27857012
256622;0.04552621
256623;0.024998026
256624;0.05157947
256625;0.033733826
256626;0.079146124
256627;0.036692105
256628;0.21672061
256629;0.15415327
256630;0.032942746
256631;0.20663968
256632;0.08655911
256633;0.18392786
256634;0.1346518
256635;0.23380862
256636;0.22040808
256637;0.21485633
256638;0.19725797
256639;0.22031166
256640;0.24684079
256641;0.10305316
256642;0.12808633
256643;0.29102477
256644;0.402263
256645;0.3703758
256646;0.14397335
256647;0.10052545
256648;0.20088105
256649;0.07762206
256650;0.17509158
256651;0.08836365
256652;0.220054
256653;0.2060893
256654;0.18907212
256655;0.113118865
256656;0.12132115
256657;0.13025449
256658;0.1457412
256659;0.23784143
256660;0.3029741
256661;0.285248
256662;0.15741377
256663;0.27892515
256664;0.048211847
256665;0.13185312
256666;0.110019416
256667;0.15372372
256668;0.043320045
256669;0.40830633
256670;0.04666791
256671;0.09412565
256672;0.34031907
256673;0.10816496
256674;0.24813299
256675;0.18031424
256676;0.17045063
256677;0.14713652
256678;0.13177
256679;0.097148076
256680;0.1212926
256681;0.08829887
256682;0.05502149
256683;0.3167198
256684;0.13313173
256685;0.19717944
256686;0.039677557
256687;0.26828086
256688;0.095844015
256689;0.274666
256690;0.070795886
256691;0.03100115
256692;0.094207115
256693;0.061745256
256694;0.15163699
256695;0.046388444
256696;0.39724153
256697;0.13992864
256698;0.12775001
256699;0.18079636
256700;0.1590396
256701;0.09490173
256702;0.10405543
256703;0.29632592
256704;0.17348121
256705;0.116563745
256706;0.23856115
256707;0.07315284
256708;0.095159054
256709;0.2320856
256710;0.22274877
256711;0.09754559
256712;0.5701091
256713;0.100818284
256714;0.084449954
256715;0.06570739
256716;0.068380736
256717;0.11702763
256718;0.19314498
256719;0.36821914
256720;0.13479614
256721;0.24310623
256722;0.13071181
256723;0.27923444
256724;0.22660032
256725;0.04754999
256726;0.28756502
256727;0.18207346
256728;0.09100967
256729;0.0516635
256730;0.10169115
256731;0.09007773
256732;0.32769218
256733;0.043352816
256734;0.1866902
256735;0.30414602
256736;0.16109495
256737;0.28717718
256738;0.20960788
256739;0.06722624
256740;0.14181504
256741;0.0345841
256742;0.08389277
256743;0.2423633
256744;0.12718157
256745;0.15717527
256746;0.0976737
256747;0.07077691
256748;0.1514174
256749;0.14141041
256750;0.2385862
256751;0.44265443
256752;0.10430121
256753;0.15428291
256754;0.2175352
256755;0.083415836
256756;0.113817856
256757;0.2284534
256758;0.25855017
256759;0.08375202
256760;0.20552734
256761;0.10731783
256762;0.2450899
256763;0.2120615
256764;0.13115843
256765;0.11568847
256766;0.05298146
256767;0.12795807
256768;0.19501075
256769;0.18850712
256770;0.06955278
256771;0.2721856
256772;0.0877244
256773;0.07971077
256774;0.22727191
256775;0.14271203
256776;0.17484735
256777;0.13810332
256778;0.15293041
256779;0.13688941
256780;0.16508521
256781;0.19221969
256782;0.053316765
256783;0.3267626
256784;0.28626162
256785;0.09882303
256786;0.27396357
256787;0.15262751
256788;0.4310565
256789;0.24194518
256790;0.5730862
256791;0.09118819
256792;0.109965175
256793;0.13105859
256794;0.18986967
256795;0.11569064
256796;0.12734556
256797;0.1273596
256798;0.23012741
256799;0.17961253
256800;0.22210163
256801;0.1931507
256802;0.033102665
256803;0.415685
256804;0.18142812
256805;0.053389784
256806;0.12982626
256807;0.32055336
256808;0.2260138
256809;0.3372327
256810;0.32770044
256811;0.15200894
256812;0.20812157
256813;0.18659669
256814;0.100695245
256815;0.12850238
256816;0.090889916
256817;0.01921692
256818;0.034284387
256819;0.11539542
256820;0.18123423
256821;0.3569879
256822;0.15907796
256823;0.18861392
256824;0.15765677
256825;0.073270656
256826;0.47988254
256827;0.3276475
256828;0.07074962
256829;0.06453909
256830;0.04682694
256831;0.23130742
256832;0.21036729
256833;0.039209798
256834;0.14423078
256835;0.22861269
256836;0.1500326
256837;0.060006958
256838;0.02791397
256839;0.43723112
256840;0.1477495
256841;0.21887115
256842;0.08140841
256843;0.18443446
256844;0.32628164
256845;0.2946333
256846;0.08861316
256847;0.05039467
256848;0.22669418
256849;0.25514936
256850;0.07791265
256851;0.17341727
256852;0.17042899
256853;0.106928736
256854;0.2567612
256855;0.1873847
256856;0.69164944
256857;0.18368714
256858;0.12930451
256859;0.042392485
256860;0.1737723
256861;0.117260724
256862;0.0489377
256863;0.03202466
256864;0.13328455
256865;0.25857702
256866;0.08240927
256867;0.25139245
256868;0.4476046
256869;0.097347565
256870;0.10419238
256871;0.081682384
256872;0.24274579
256873;0.11441804
256874;0.1108192
256875;0.29724202
256876;0.13676004
256877;0.07559947
256878;0.17067643
256879;0.069407694
256880;0.17137514
256881;0.056618556
256882;0.15832599
256883;0.1857199
256884;0.068777576
256885;0.25756925
256886;0.13742785
256887;0.15404797
256888;0.10748806
256889;0.28055394
256890;0.22182484
256891;0.13816777
256892;0.17784518
256893;0.1354734
256894;0.17077991
256895;0.2747074
256896;0.11746999
256897;0.049790364
256898;0.16191003
256899;0.08188777
256900;0.31459284
256901;0.23659356
256902;0.14748955
256903;0.13944562
256904;0.03545571
256905;0.057414703
256906;0.22060357
256907;0.12313176
256908;0.1707134
256909;0.08026196
256910;0.078398556
256911;0.19654988
256912;0.11538719
256913;0.2423342
256914;0.13571219
256915;0.14864452
256916;0.12664405
256917;0.2720356
256918;0.14145625
256919;0.33624148
256920;0.10014431
256921;0.06602688
256922;0.04545242
256923;0.10365661
256924;0.2944021
256925;0.23995274
256926;0.27286106
256927;0.17468585
256928;0.36671978
256929;0.02180023
256930;0.18491931
256931;0.0928709
256932;0.2693993
256933;0.3443911
256934;0.08454247
256935;0.13153103
256936;0.37711704
256937;0.50555533
256938;0.25168642
256939;0.28218135
256940;0.334116
256941;0.04738665
256942;0.25972554
256943;0.079159945
256944;0.11320884
256945;0.31004438
256946;0.19285345
256947;0.17684938
256948;0.19923154
256949;0.106032014
256950;0.12019932
256951;0.06547326
256952;0.037808754
256953;0.05027101
256954;0.1696615
256955;0.5897798
256956;0.12644152
256957;0.31239054
256958;0.080005944
256959;0.07140181
256960;0.5090591
256961;0.13131411
256962;0.039495904
256963;0.069258004
256964;0.108803645
256965;0.097370714
256966;0.18447886
256967;0.1826015
256968;0.24254441
256969;0.12425317
256970;0.1969949
256971;0.11622365
256972;0.10628123
256973;0.15432808
256974;0.034860313
256975;0.10697036
256976;0.473844
256977;0.2338726
256978;0.04037596
256979;0.06468662
256980;0.066572845
256981;0.21935534
256982;0.16922382
256983;0.15143354
256984;0.1810317
256985;0.07658418
256986;0.03328955
256987;0.12331384
256988;0.08069699
256989;0.06568496
256990;0.2796924
256991;0.21769136
256992;0.05830449
256993;0.055841967
256994;0.23827808
256995;0.12405161
256996;0.13846149
256997;0.42055985
256998;0.077095374
256999;0.124730244
257000;0.26470172
257001;0.09419589
257002;0.41121683
257003;0.17216678
257004;0.312978
257005;0.10247669
257006;0.14868079
257007;0.0840967
257008;0.13327965
257009;0.12261488
257010;0.39052922
257011;0.1413798
257012;0.08594768
257013;0.19547825
257014;0.16187988
257015;0.065133266
257016;0.019823471
257017;0.13163708
257018;0.069889255
257019;0.089655064
257020;0.1839795
257021;0.17547974
257022;0.08435761
257023;0.11336511
257024;0.35393938
257025;0.16303003
257026;0.19750541
257027;0.15568428
257028;0.35169935
257029;0.33344468
257030;0.44518384
257031;0.13400263
257032;0.09428299
257033;0.36406088
257034;0.124567464
257035;0.17405267
257036;0.44705305
257037;0.0360808
257038;0.11770688
257039;0.07714386
257040;0.70136994
257041;0.43538532
257042;0.0454831
257043;0.072623715
257044;0.5656811
257045;0.24774839
257046;0.2406227
257047;0.36816373
257048;0.1483793
257049;0.6347427
257050;0.0501147
257051;0.09551398
257052;0.04889461
257053;0.18197706
257054;0.12729117
257055;0.08524322
257056;0.12614633
257057;0.073294654
257058;0.15539871
257059;0.11923826
257060;0.03556988
257061;0.1282584
257062;0.026829474
257063;0.15998945
257064;0.04911687
257065;0.3503514
257066;0.06384346
257067;0.24156925
257068;0.10466165
257069;0.09771816
257070;0.17168087
257071;0.050636027
257072;0.20854369
257073;0.08861029
257074;0.045915533
257075;0.11563605
257076;0.026161304
257077;0.13264668
257078;0.121558696
257079;0.075900726
257080;0.15576553
257081;0.06383983
257082;0.38706768
257083;0.21677206
257084;0.2064731
257085;0.28417736
257086;0.16455865
257087;0.21647114
257088;0.13174137
257089;0.091082476
257090;0.3231329
257091;0.11160376
257092;0.12178993
257093;0.26019403
257094;0.24768104
257095;0.37005326
257096;0.28791097
257097;0.03422161
257098;0.14628252
257099;0.1867824
257100;0.06937404
257101;0.03934324
257102;0.26239634
257103;0.14462905
257104;0.17472744
257105;0.056377005
257106;0.257623
257107;0.12845537
257108;0.22402899
257109;0.21227257
257110;0.044881392
257111;0.1782509
257112;0.08698217
257113;0.24799757
257114;0.09129153
257115;0.23677167
257116;0.33674407
257117;0.09153951
257118;0.13227811
257119;0.13507134
257120;0.17725763
257121;0.087232634
257122;0.099927776
257123;0.19792698
257124;0.11948006
257125;0.3066745
257126;0.04779671
257127;0.042737577
257128;0.13257365
257129;0.08933959
257130;0.08287215
257131;0.32481438
257132;0.088393286
257133;0.078532085
257134;0.2297151
257135;0.24686486
257136;0.2661901
257137;0.23285112
257138;0.3759754
257139;0.27064055
257140;0.27568296
257141;0.3289101
257142;0.13568294
257143;0.12852654
257144;0.36744925
257145;0.15241602
257146;0.1720081
257147;0.07087249
257148;0.034902155
257149;0.26125395
257150;0.321606
257151;0.17824128
257152;0.40855548
257153;0.47454318
257154;0.3140719
257155;0.38292488
257156;0.1296183
257157;0.050909463
257158;0.047828406
257159;0.117125645
257160;0.35618502
257161;0.02323936
257162;0.30866143
257163;0.27870396
257164;0.21398178
257165;0.148285
257166;0.25622132
257167;0.11600839
257168;0.07818721
257169;0.19036794
257170;0.23608859
257171;0.27274713
257172;0.29441676
257173;0.1220977
257174;0.07062274
257175;0.14549708
257176;0.15760009
257177;0.053237427
257178;0.074753664
257179;0.086462826
257180;0.14297964
257181;0.1597212
257182;0.1312527
257183;0.16271771
257184;0.13227236
257185;0.107854545
257186;0.15979008
257187;0.1245067
257188;0.28520724
257189;0.25692245
257190;0.049652863
257191;0.14367482
257192;0.09863598
257193;0.2072217
257194;0.09884899
257195;0.06553011
257196;0.16443545
257197;0.082994856
257198;0.14410876
257199;0.13269359
257200;0.14692064
257201;0.16808578
257202;0.17958246
257203;0.10709418
257204;0.11901453
257205;0.18755624
257206;0.09446181
257207;0.100081414
257208;0.09051022
257209;0.06564454
257210;0.06672141
257211;0.06170504
257212;0.14151181
257213;0.13653803
257214;0.07866527
257215;0.029079182
257216;0.038497675
257217;0.03137556
257218;0.049023792
257219;0.21248016
257220;0.22645336
257221;0.16434428
257222;0.2396824
257223;0.025350919
257224;0.08281478
257225;0.373061
257226;0.17582323
257227;0.17456193
257228;0.056780707
257229;0.1779768
257230;0.20533071
257231;0.49030262
257232;0.0217862
257233;0.29818514
257234;0.16145658
257235;0.26754063
257236;0.20902571
257237;0.08130295
257238;0.16860054
257239;0.060110517
257240;0.17669335
257241;0.057067893
257242;0.11642837
257243;0.13428357
257244;0.08255766
257245;0.35991272
257246;0.07780575
257247;0.06624564
257248;0.19236086
257249;0.3242293
257250;0.19217008
257251;0.06890016
257252;0.023914456
257253;0.43771827
257254;0.08377638
257255;0.25483286
257256;0.13672405
257257;0.1356475
257258;0.11437553
257259;0.09209923
257260;0.20353119
257261;0.0840821
257262;0.38120666
257263;0.20926416
257264;0.076797485
257265;0.13687944
257266;0.16931781
257267;0.11992591
257268;0.15123463
257269;0.29744822
257270;0.03631116
257271;0.29959548
257272;0.20283356
257273;0.22048825
257274;0.09639819
257275;0.10817031
257276;0.084642716
257277;0.1690175
257278;0.060592376
257279;0.19118513
257280;0.18343951
257281;0.14169663
257282;0.13512748
257283;0.20841648
257284;0.089770526
257285;0.18484588
257286;0.05391569
257287;0.051344965
257288;0.16834843
257289;0.16485977
257290;0.28890097
257291;0.03150461
257292;0.18590896
257293;0.098672666
257294;0.28626198
257295;0.055590417
257296;0.109904006
257297;0.12042424
257298;0.036454603
257299;0.42444772
257300;0.098847724
257301;0.37785718
257302;0.061374877
257303;0.083289266
257304;0.06490952
257305;0.3011124
257306;0.38280237
257307;0.049336348
257308;0.08026756
257309;0.21100882
257310;0.09517131
257311;0.12711515
257312;0.3749966
257313;0.046007335
257314;0.30786195
257315;0.26470405
257316;0.08156972
257317;0.17946877
257318;0.28931788
257319;0.09446894
257320;0.23135729
257321;0.27248162
257322;0.18560123
257323;0.38571057
257324;0.07622906
257325;0.17137527
257326;0.32733047
257327;0.047614314
257328;0.3864039
257329;0.118941955
257330;0.38363892
257331;0.33503175
257332;0.07907087
257333;0.041166432
257334;0.24310352
257335;0.25088122
257336;0.30203438
257337;0.15436092
257338;0.057444
257339;0.06380981
257340;0.34787086
257341;0.12226133
257342;0.20703615
257343;0.107892066
257344;0.08729093
257345;0.19527948
257346;0.04736372
257347;0.13358676
257348;0.20839411
257349;0.11309667
257350;0.046859797
257351;0.07356131
257352;0.20521183
257353;0.081847504
257354;0.2952591
257355;0.03762994
257356;0.10292942
257357;0.029245628
257358;0.32416362
257359;0.23295668
257360;0.05596488
257361;0.14210019
257362;0.07073791
257363;0.29241246
257364;0.26391804
257365;0.056240216
257366;0.13311751
257367;0.26577607
257368;0.3106336
257369;0.107674815
257370;0.04448952
257371;0.2738911
257372;0.122260705
257373;0.31801125
257374;0.08994847
257375;0.06305458
257376;0.12779307
257377;0.4392039
